ubioID|dcterms_identifier|dwc_kingdom|dwc_class|dwc_order|dwc_family|dwc_genus|dwc_specificEpithet|dwc_infraspecificEpithet|dwc_taxonRank|dwc_scientificNameAuthorship|dwc_vernacularName|dcterms_modified
448279|19227|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|cordiformis||species|(Wangenh.) K. Koch|bitternut hickory|2015-09-21T18:09:43-05:00
448282|19230|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|floridana||species|Sarg.|scrub hickory|2015-09-21T18:09:43-05:00
448283|19231|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|glabra||species|(Mill.) Sweet|pignut hickory|2015-09-21T18:09:43-05:00
448285|19234|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|illinoinensis||species|(Wangenh.) K. Koch|pecan|2015-09-21T18:09:43-05:00
448286|19235|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|laciniosa||species|(Michx. f.) G. Don|shellbark hickory|2015-09-21T18:09:43-05:00
448292|19241|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|ovalis||species|(Wangenh.) Sarg.|red hickory|2015-09-21T18:09:43-05:00
657333|19243|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|ovata||species|(Mill.) K. Koch|shagbark hickory|2015-09-21T18:09:43-05:00
448295|19244|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|pallida||species|(Ashe) Engl. & Graebn.|sand hickory|2015-09-21T18:09:43-05:00
601921|19247|Plantae|Magnoliopsida|Juglandales|Juglandaceae|Carya|tomentosa||species|(Lam.) Nutt.|mockernut hickory|2015-09-21T18:09:43-05:00
448477|19454|Plantae|Magnoliopsida|Fagales|Fagaceae|Castanea|dentata||species|(Marshall) Borkh.|American chestnut|2015-09-21T18:09:43-05:00
472283|501322|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Castilleja|coccinea||species|(L.) Spreng.|scarlet Indian paintbrush|2015-09-21T18:09:43-05:00
472284|501323|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Castilleja|dissitiflora||species|N.H. Holmgren|Mt. Hamilton Indian paintbrush|2015-09-21T18:09:43-05:00
460776|34315|Plantae|Magnoliopsida|Scrophulariales|Bignoniaceae|Catalpa|speciosa||species|(Warder) Warder ex Engelm.|northern catalpa|2015-09-21T18:09:43-05:00
447944|18840|Plantae|Magnoliopsida|Ranunculales|Berberidaceae|Caulophyllum|thalictroides||species|(L.) Michx.|blue cohosh|2015-09-21T18:09:43-05:00
455991|28454|Plantae|Magnoliopsida|Rhamnales|Rhamnaceae|Ceanothus|americanus||species|L.|New Jersey tea|2015-09-21T18:09:43-05:00
456048|28517|Plantae|Magnoliopsida|Rhamnales|Rhamnaceae|Ceanothus|velutinus||species|Douglas ex Hook.|snowbrush ceanothus|2015-09-21T18:09:43-05:00
468926|183408|Plantae|Pinopsida|Pinales|Pinaceae|Cedrus|deodara||species|(Roxb.) G. Don f.|Deodar cedar|2015-09-21T18:09:43-05:00
448127|19042|Plantae|Magnoliopsida|Urticales|Ulmaceae|Celtis|laevigata||species|Willd.|sugarberry|2015-09-21T18:09:43-05:00
448125|19040|Plantae|Magnoliopsida|Urticales|Ulmaceae|Celtis|occidentalis||species|L.|common hackberry|2015-09-21T18:09:43-05:00
462749|36954|Plantae|Magnoliopsida|Asterales|Asteraceae|Centaurea|cyanus||species|L.|garden cornflower|2015-09-21T18:09:43-05:00
453814|25778|Plantae|Magnoliopsida|Fabales|Fabaceae|Centrosema|virginianum||species|(L.) Benth.|spurred butterfly pea|2015-09-21T18:09:43-05:00
461156|34786|Plantae|Magnoliopsida|Rubiales|Rubiaceae|Cephalanthus|occidentalis||species|L.|common buttonbush|2015-09-21T18:09:43-05:00
448862|19949|Plantae|Magnoliopsida|Caryophyllales|Caryophyllaceae|Cerastium|brachypetalum||species|Pers.|gray chickweed|2015-09-21T18:09:43-05:00
479324|523831|Plantae|Magnoliopsida|Caryophyllales|Caryophyllaceae|Cerastium|fontanum|vulgare|subspecies|Baumg.|big chickweed|2015-09-21T18:09:43-05:00
447206|17957|Plantae|Filicopsida|Polypodiales|Parkeriaceae|Ceratopteris|richardii||species|Brongn.|triangle waterfern|2015-09-21T18:09:43-05:00
453817|25782|Plantae|Magnoliopsida|Fabales|Fabaceae|Cercis|canadensis||species|L.|eastern redbud|2015-09-21T18:09:43-05:00
456925|29616|Plantae|Magnoliopsida|Apiales|Apiaceae|Chaerophyllum|procumbens||species|(L.) Crantz|spreading chervil|2015-09-21T18:09:43-05:00
456926|29617|Plantae|Magnoliopsida|Apiales|Apiaceae|Chaerophyllum|tainturieri||species|Hook.|hairyfruit chervil|2015-09-21T18:09:43-05:00
453256|25142|Plantae|Magnoliopsida|Rosales|Rosaceae|Chamaebatiaria|millefolium||species|(Torr.) Maxim.|desert sweet|2015-09-21T18:09:43-05:00
472341|501383|Plantae|Magnoliopsida|Fabales|Fabaceae|Chamaecrista|fasciculata||species|(Michx.) Greene|partridge pea|2015-09-21T18:09:43-05:00
486186|566216|Plantae|Magnoliopsida|Fabales|Fabaceae|Chamaecrista|fasciculata|fasciculata|variety|(Michx.) Greene|partridge pea|2015-09-21T18:09:43-05:00
656541|523837|Plantae|Magnoliopsida|Fabales|Fabaceae|Chamaecrista|nictitans|nictitans|subspecies|(L.) Moench|sensitive partridge pea|2015-09-21T18:09:43-05:00
467430|42894|Plantae|Liliopsida|Liliales|Liliaceae|Chamaelirium|luteum||species|(L.) A. Gray|fairywand|2015-09-21T18:09:43-05:00
472399|501442|Plantae|Magnoliopsida|Euphorbiales|Euphorbiaceae|Chamaesyce|nutans||species|(Lag.) Small|eyebane|2015-09-21T18:09:43-05:00
466335|41547|Plantae|Liliopsida|Cyperales|Poaceae|Chasmanthium|latifolium||species|(Michx.) Yates|Indian woodoats|2015-09-21T18:09:43-05:00
446800|17448|Plantae|Filicopsida|Polypodiales|Pteridaceae|Cheilanthes|lanosa||species|(Michx.) D.C. Eaton|hairy lipfern|2015-09-21T18:09:43-05:00
459895|33182|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Chelone|glabra||species|L.|white turtlehead|2015-09-21T18:09:43-05:00
460779|34318|Plantae|Magnoliopsida|Scrophulariales|Bignoniaceae|Chilopsis|linearis||species|(Cav.) Sweet|desert willow|2015-09-21T18:09:43-05:00
452150|23767|Plantae|Magnoliopsida|Ericales|Pyrolaceae|Chimaphila|maculata||species|(L.) Pursh|striped prince's pine|2015-09-21T18:09:43-05:00
459728|32950|Plantae|Magnoliopsida|Scrophulariales|Oleaceae|Chionanthus|virginicus||species|L.|white fringetree|2015-09-21T18:09:43-05:00
479348|523856|Plantae|Magnoliopsida|Asterales|Asteraceae|Chrysopsis|gossypina|gossypina|subspecies|(Michx.) Elliott|cottony goldenaster|2015-09-21T18:09:43-05:00
462584|36763|Plantae|Magnoliopsida|Asterales|Asteraceae|Cichorium|intybus||species|L.|chicory|2015-09-21T18:09:43-05:00
657362|27567|Plantae|Magnoliopsida|Myrtales|Onagraceae|Circaea|lutetiana||species|L.|broadleaf enchanter's nightshade|2015-09-21T18:09:43-05:00
462239|36337|Plantae|Magnoliopsida|Asterales|Asteraceae|Cirsium|altissimum||species|(L.) Hill|tall thistle|2015-09-21T18:09:43-05:00
462249|36352|Plantae|Magnoliopsida|Asterales|Asteraceae|Cirsium|carolinianum||species|(Walter) Fernald & B.G. Schub.|soft thistle|2015-09-21T18:09:43-05:00
462310|36428|Plantae|Magnoliopsida|Asterales|Asteraceae|Cirsium|vulgare||species|(Savi) Ten.|bull thistle|2015-09-21T18:09:43-05:00
454473|26539|Plantae|Magnoliopsida|Fabales|Fabaceae|Cladrastis|kentukea||species|(Dum. Cours.) Rudd|Kentucky yellowwood|2015-09-21T18:09:43-05:00
449247|20383|Plantae|Magnoliopsida|Caryophyllales|Portulacaceae|Claytonia|arctica||species|M.F. Adams|arctic springbeauty|2015-09-21T18:09:43-05:00
449246|20382|Plantae|Magnoliopsida|Caryophyllales|Portulacaceae|Claytonia|virginica||species|L.|Virginia springbeauty|2015-09-21T18:09:43-05:00
447827|18694|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Clematis|crispa||species|L.|swamp leather flower|2015-09-21T18:09:43-05:00
5819341|18708|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Clematis|pitcheri||species|Torr. & A. Gray|bluebill|2015-09-21T18:09:43-05:00
447847|18714|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Clematis|versicolor||species|Small ex Rydb.|pale leather flower|2015-09-21T18:09:43-05:00
447848|18715|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Clematis|viorna||species|L.|vasevine|2015-09-21T18:09:43-05:00
447849|18716|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Clematis|virginiana||species|L.|devil's darning needles|2015-09-21T18:09:43-05:00
478886|511163|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Clinopodium|glabellum||species|(Michx.) Kuntze|Ozark calamint|2015-09-21T18:09:43-05:00
467439|42903|Plantae|Liliopsida|Liliales|Liliaceae|Clintonia|borealis||species|(Aiton) Raf.|bluebead|2015-09-21T18:09:43-05:00
467441|42905|Plantae|Liliopsida|Liliales|Liliaceae|Clintonia|uniflora||species|(Menzies ex Schult. & Schult. f.) Kunth|bride's bonnet|2015-09-21T18:09:43-05:00
454476|26542|Plantae|Magnoliopsida|Fabales|Fabaceae|Clitoria|mariana||species|L.|Atlantic pigeonwings|2015-09-21T18:09:43-05:00
455815|28257|Plantae|Magnoliopsida|Euphorbiales|Euphorbiaceae|Cnidoscolus|texanus||species|(Müll. Arg.) Small|Texas bullnettle|2015-09-21T18:09:43-05:00
447968|18864|Plantae|Magnoliopsida|Ranunculales|Menispermaceae|Cocculus|carolinus||species|(L.) DC.|Carolina coralbead|2015-09-21T18:09:43-05:00
460152|33524|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Collinsia|verna||species|Nutt.|spring blue eyed Mary|2015-09-21T18:09:43-05:00
459318|32474|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Collinsonia|canadensis||species|L.|richweed|2015-09-21T18:09:43-05:00
472567|501614|Plantae|Magnoliopsida|Santalales|Santalaceae|Comandra|umbellata||species|(L.) Nutt.|bastard toadflax|2015-09-21T18:09:43-05:00
464480|39127|Plantae|Liliopsida|Commelinales|Commelinaceae|Commelina|communis||species|L.|Asiatic dayflower|2015-09-21T18:09:43-05:00
464483|39130|Plantae|Liliopsida|Commelinales|Commelinaceae|Commelina|dianthifolia||species|Delile|birdbill dayflower|2015-09-21T18:09:43-05:00
464485|39132|Plantae|Liliopsida|Commelinales|Commelinaceae|Commelina|erecta||species|L.|whitemouth dayflower|2015-09-21T18:09:43-05:00
456789|29473|Plantae|Magnoliopsida|Apiales|Apiaceae|Conium|maculatum||species|L.|poison hemlock|2015-09-21T18:09:43-05:00
446308|15560|Plantae|Hepaticopsida|Marchantiales|Conocephalaceae|Conocephalum|conicum||species|(L.) Dumort.||2015-09-21T18:09:43-05:00
478887|511282|Plantae|Magnoliopsida|Asterales|Asteraceae|Conoclinium|coelestinum||species|(L.) DC.|blue mistflower|2015-09-21T18:09:43-05:00
460737|34274|Plantae|Magnoliopsida|Scrophulariales|Orobanchaceae|Conopholis|americana||species|(L.) Wallr.|American cancer-root|2015-09-21T18:09:43-05:00
462860|37113|Plantae|Magnoliopsida|Asterales|Asteraceae|Conyza|canadensis||species|(L.) Cronquist|Canadian horseweed|2015-09-21T18:09:43-05:00
462881|37139|Plantae|Magnoliopsida|Asterales|Asteraceae|Coreopsis|lanceolata||species|L.|lanceleaf tickseed|2015-09-21T18:09:43-05:00
462885|37143|Plantae|Magnoliopsida|Asterales|Asteraceae|Coreopsis|major||species|Walter|greater tickseed|2015-09-21T18:09:43-05:00
462890|37148|Plantae|Magnoliopsida|Asterales|Asteraceae|Coreopsis|palmata||species|Nutt.|stiff tickseed|2015-09-21T18:09:43-05:00
462895|37153|Plantae|Magnoliopsida|Asterales|Asteraceae|Coreopsis|tinctoria||species|Nutt.|golden tickseed|2015-09-21T18:09:43-05:00
462896|37154|Plantae|Magnoliopsida|Asterales|Asteraceae|Coreopsis|tripteris||species|L.|tall tickseed|2015-09-21T18:09:43-05:00
277146|27798|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|||genus||dogwood|2015-09-21T18:09:43-05:00
455507|27813|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|alternifolia||species|L. f.|alternateleaf dogwood|2015-09-21T18:09:43-05:00
455501|27807|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|drummondii||species|C.A. Mey.|roughleaf dogwood|2015-09-21T18:09:43-05:00
455500|27806|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|florida||species|L.|flowering dogwood|2015-09-21T18:09:43-05:00
455498|27803|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|foemina||species|Mill.|stiff dogwood|2015-09-21T18:09:43-05:00
455503|27809|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|nuttallii||species|Audubon ex Torr. & A. Gray|Pacific dogwood|2015-09-21T18:09:43-05:00
472585|501635|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|racemosa||species|Lam.|gray dogwood|2015-09-21T18:09:43-05:00
472587|501637|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|sericea||species|L.|redosier dogwood|2015-09-21T18:09:43-05:00
448091|19005|Plantae|Magnoliopsida|Papaverales|Fumariaceae|Corydalis|flavula||species|(Raf.) DC.|yellow fumewort|2015-09-21T18:09:43-05:00
448518|19506|Plantae|Magnoliopsida|Fagales|Betulaceae|Corylus|americana||species|Walter|American hazelnut|2015-09-21T18:09:43-05:00
456270|28801|Plantae|Magnoliopsida|Sapindales|Anacardiaceae|Cotinus|obovatus||species|Raf.|American smoketree|2015-09-21T18:09:43-05:00
452768|24539|Plantae|Magnoliopsida|Rosales|Rosaceae|Crataegus|||genus||hawthorn|2015-09-21T18:09:43-05:00
452790|24566|Plantae|Magnoliopsida|Rosales|Rosaceae|Crataegus|harbisonii||species|Beadle|Harbison's hawthorn|2015-09-21T18:09:43-05:00
452803|24585|Plantae|Magnoliopsida|Rosales|Rosaceae|Crataegus|mollis||species|Scheele|downy hawthorn|2015-09-21T18:09:43-05:00
452810|24593|Plantae|Magnoliopsida|Rosales|Rosaceae|Crataegus|phaenopyrum||species|(L. f.) Medik.|Washington hawthorn|2015-09-21T18:09:43-05:00
452815|24598|Plantae|Magnoliopsida|Rosales|Rosaceae|Crataegus|punctata||species|Jacq.|dotted hawthorn|2015-09-21T18:09:43-05:00
462944|37202|Plantae|Magnoliopsida|Asterales|Asteraceae|Crepis|pulchra||species|L.|smallflower hawksbeard|2015-09-21T18:09:43-05:00
455822|28266|Plantae|Magnoliopsida|Euphorbiales|Euphorbiaceae|Croton|capitatus||species|Michx.|hogwort|2015-09-21T18:09:43-05:00
455837|28283|Plantae|Magnoliopsida|Euphorbiales|Euphorbiaceae|Croton|monanthogynus||species|Michx.|prairie tea|2015-09-21T18:09:43-05:00
473596|502717|Plantae|Magnoliopsida|Rubiales|Rubiaceae|Cruciata|pedemontana||species|(Bellardi) Ehrend.|piedmont bedstraw|2015-09-21T18:09:43-05:00
456791|29475|Plantae|Magnoliopsida|Apiales|Apiaceae|Cryptotaenia|canadensis||species|(L.) DC.|Canadian honewort|2015-09-21T18:09:43-05:00
459326|32483|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Cunila|origanoides||species|(L.) Britton|common dittany|2015-09-21T18:09:43-05:00
472786|501842|Plantae|Magnoliopsida|Myrtales|Lythraceae|Cuphea|viscosissima||species|Jacq.|blue waxweed|2015-09-21T18:09:43-05:00
457849|30710|Plantae|Magnoliopsida|Solanales|Cuscutaceae|Cuscuta|||genus||dodder|2015-09-21T18:09:43-05:00
458877|31891|Plantae|Magnoliopsida|Lamiales|Boraginaceae|Cynoglossum|virginianum||species|L.|wild comfrey|2015-09-21T18:09:43-05:00
472862|501920|Plantae|Liliopsida|Cyperales|Cyperaceae|Cyperus|echinatus||species|(L.) Alph. Wood|globe flatsedge|2015-09-21T18:09:43-05:00
467966|43534|Plantae|Liliopsida|Orchidales|Orchidaceae|Cypripedium|acaule||species|Aiton|moccasin flower|2015-09-21T18:09:43-05:00
472885|501943|Plantae|Liliopsida|Orchidales|Orchidaceae|Cypripedium|parviflorum||species|Salisb.|lesser yellow lady's slipper|2015-09-21T18:09:43-05:00
467970|43538|Plantae|Liliopsida|Orchidales|Orchidaceae|Cypripedium|reginae||species|Walter|showy lady's slipper|2015-09-21T18:09:43-05:00
446833|17485|Plantae|Filicopsida|Polypodiales|Dryopteridaceae|Cystopteris|protrusa||species|(Weath.) Blasdell|lowland bladderfern|2015-09-21T18:09:43-05:00
470125|193446|Plantae|Liliopsida|Cyperales|Poaceae|Dactylis|glomerata||species|L.|orchardgrass|2015-09-21T18:09:43-05:00
454512|26603|Plantae|Magnoliopsida|Fabales|Fabaceae|Dalea|candida||species|Michx. ex Willd.|white prairie clover|2015-09-21T18:09:43-05:00
454524|26615|Plantae|Magnoliopsida|Fabales|Fabaceae|Dalea|foliosa||species|(A. Gray) Barneby|leafy prairie clover|2015-09-21T18:09:43-05:00
454527|26618|Plantae|Magnoliopsida|Fabales|Fabaceae|Dalea|gattingeri||species|(A. Heller) Barneby|purpletassels|2015-09-21T18:09:43-05:00
454551|26642|Plantae|Magnoliopsida|Fabales|Fabaceae|Dalea|purpurea||species|Vent.|purple prairie clover|2015-09-21T18:09:43-05:00
460195|33581|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Dasistoma|macrophylla||species|(Nutt.) Raf.|mullein foxglove|2015-09-21T18:09:43-05:00
467450|42914|Plantae|Liliopsida|Liliales|Liliaceae|Dasylirion|wheeleri||species|S. Watson|common sotol|2015-09-21T18:09:43-05:00
457687|30520|Plantae|Magnoliopsida|Solanales|Solanaceae|Datura|stramonium||species|L.|jimsonweed|2015-09-21T18:09:43-05:00
456793|29477|Plantae|Magnoliopsida|Apiales|Apiaceae|Daucus|carota||species|L.|Queen Anne's lace|2015-09-21T18:09:43-05:00
447703|18547|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Delphinium|carolinianum||species|Walter|Carolina larkspur|2015-09-21T18:09:43-05:00
479428|523941|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Delphinium|carolinianum|calciphilum|subspecies|Walter|Carolina larkspur|2015-09-21T18:09:43-05:00
472924|501983|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Delphinium|newtonianum||species|D.M. Moore|Newton's larkspur|2015-09-21T18:09:43-05:00
447678|18515|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Delphinium|tricorne||species|Michx.|dwarf larkspur|2015-09-21T18:09:43-05:00
454570|26661|Plantae|Magnoliopsida|Fabales|Fabaceae|Desmanthus|illinoensis||species|(Michx.) MacMill. ex B.L. Rob. & Fernald|Illinois bundleflower|2015-09-21T18:09:43-05:00
453827|25795|Plantae|Magnoliopsida|Fabales|Fabaceae|Desmodium|cuspidatum||species|(Muhl. ex Willd.) DC. ex D. Don|largebract ticktrefoil|2015-09-21T18:09:43-05:00
453831|25800|Plantae|Magnoliopsida|Fabales|Fabaceae|Desmodium|glutinosum||species|(Muhl. ex Willd.) Alph. Wood|pointedleaf ticktrefoil|2015-09-21T18:09:43-05:00
453842|25812|Plantae|Magnoliopsida|Fabales|Fabaceae|Desmodium|nudiflorum||species|(L.) DC.|nakedflower ticktrefoil|2015-09-21T18:09:43-05:00
453845|25815|Plantae|Magnoliopsida|Fabales|Fabaceae|Desmodium|paniculatum||species|(L.) DC.|panicledleaf ticktrefoil|2015-09-21T18:09:43-05:00
481396|527679|Plantae|Magnoliopsida|Fabales|Fabaceae|Desmodium|paniculatum|paniculatum|variety|(L.) DC.|panicledleaf ticktrefoil|2015-09-21T18:09:43-05:00
453846|25816|Plantae|Magnoliopsida|Fabales|Fabaceae|Desmodium|pauciflorum||species|(Nutt.) DC.|fewflower ticktrefoil|2015-09-21T18:09:43-05:00
453819|25785|Plantae|Magnoliopsida|Fabales|Fabaceae|Desmodium|perplexum||species|B.G. Schub.|perplexed ticktrefoil|2015-09-21T18:09:43-05:00
452590|24326|Plantae|Magnoliopsida|Rosales|Hydrangeaceae|Deutzia|scabra||species|Thunb.|fuzzy pride-of-Rochester|2015-09-21T18:09:43-05:00
449150|20276|Plantae|Magnoliopsida|Caryophyllales|Caryophyllaceae|Dianthus|armeria||species|L.|Deptford pink|2015-09-21T18:09:43-05:00
448040|18945|Plantae|Magnoliopsida|Papaverales|Fumariaceae|Dicentra|cucullaria||species|(L.) Bernh.|dutchman's breeches|2015-09-21T18:09:43-05:00
448041|18946|Plantae|Magnoliopsida|Papaverales|Fumariaceae|Dicentra|eximia||species|(Ker Gawl.) Torr.|turkey corn|2015-09-21T18:09:43-05:00
466436|41661|Plantae|Liliopsida|Cyperales|Poaceae|Dichanthelium|laxiflorum||species|(Lam.) Gould|openflower rosette grass|2015-09-21T18:09:43-05:00
460199|33585|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Digitalis|purpurea||species|L.|purple foxglove|2015-09-21T18:09:43-05:00
461160|34790|Plantae|Magnoliopsida|Rubiales|Rubiaceae|Diodia|virginiana||species|L.|Virginia buttonweed|2015-09-21T18:09:43-05:00
450660|22008|Plantae|Magnoliopsida|Nepenthales|Droseraceae|Dionaea|muscipula||species|Ellis|Venus flytrap|2015-09-21T18:09:43-05:00
467824|43367|Plantae|Liliopsida|Liliales|Dioscoreaceae|Dioscorea|villosa||species|L.|wild yam|2015-09-21T18:09:43-05:00
452209|23855|Plantae|Magnoliopsida|Ebenales|Ebenaceae|Diospyros|virginiana||species|L.|common persimmon|2015-09-21T18:09:43-05:00
473029|502095|Plantae|Filicopsida|Polypodiales|Dryopteridaceae|Diplazium|pycnocarpon||species|(Spreng.) Broun|glade fern|2015-09-21T18:09:43-05:00
454904|27129|Plantae|Magnoliopsida|Myrtales|Thymelaeaceae|Dirca|palustris||species|L.|eastern leatherwood|2015-09-21T18:09:43-05:00
452302|23969|Plantae|Magnoliopsida|Primulales|Primulaceae|Dodecatheon|meadia||species|L.|pride of Ohio|2015-09-21T18:09:43-05:00
451410|22923|Plantae|Magnoliopsida|Capparales|Brassicaceae|Draba|verna||species|L.|spring draba|2015-09-21T18:09:43-05:00
477707|506952|Plantae|Liliopsida|Arales|Araceae|Dracunculus|vulgaris||species|Schott|common dracunculus|2015-09-21T18:09:43-05:00
450661|22009|Plantae|Magnoliopsida|Nepenthales|Droseraceae|Drosera|||genus||sundew|2015-09-21T18:09:43-05:00
450666|22014|Plantae|Magnoliopsida|Nepenthales|Droseraceae|Drosera|linearis||species|Goldie|slenderleaf sundew|2015-09-21T18:09:43-05:00
463003|37280|Plantae|Magnoliopsida|Asterales|Asteraceae|Echinacea|paradoxa||species|(J.B.S. Norton) Britton|Bush's purple coneflower|2015-09-21T18:09:43-05:00
463004|37281|Plantae|Magnoliopsida|Asterales|Asteraceae|Echinacea|purpurea||species|(L.) Moench|eastern purple coneflower|2015-09-21T18:09:43-05:00
463006|37283|Plantae|Magnoliopsida|Asterales|Asteraceae|Echinacea|simulata||species|R.L. McGregor|wavyleaf purple coneflower|2015-09-21T18:09:43-05:00
463007|37284|Plantae|Magnoliopsida|Asterales|Asteraceae|Echinacea|tennesseensis||species|(Beadle) Small|Tennessee purple coneflower|2015-09-21T18:09:43-05:00
473133|502203|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Echinocereus|nicholii||species|(L.D. Benson) Parfitt|Nichol's hedgehog cactus|2015-09-21T18:09:43-05:00
464290|38900|Plantae|Liliopsida|Alismatales|Alismataceae|Echinodorus|cordifolius||species|(L.) Griseb.|creeping burhead|2015-09-21T18:09:43-05:00
458883|31899|Plantae|Magnoliopsida|Lamiales|Boraginaceae|Echium|vulgare||species|L.|common viper's bugloss|2015-09-21T18:09:43-05:00
461856|196226|Plantae|Magnoliopsida|Asterales|Asteraceae|Eclipta|prostrata||species|(L.) L.|false daisy|2015-09-21T18:09:43-05:00
455470|27769|Plantae|Magnoliopsida|Rhamnales|Elaeagnaceae|Elaeagnus|||genus||oleaster|2015-09-21T18:09:43-05:00
455477|27776|Plantae|Magnoliopsida|Rhamnales|Elaeagnaceae|Elaeagnus|umbellata||species|Thunb.|autumn olive|2015-09-21T18:09:43-05:00
465234|40012|Plantae|Liliopsida|Cyperales|Cyperaceae|Eleocharis|compressa||species|Sull.|flatstem spikerush|2015-09-21T18:09:43-05:00
463020|37297|Plantae|Magnoliopsida|Asterales|Asteraceae|Elephantopus|carolinianus||species|Raeusch.|Carolina elephantsfoot|2015-09-21T18:09:43-05:00
463031|37308|Plantae|Magnoliopsida|Asterales|Asteraceae|Encelia|farinosa||species|A. Gray ex Torr.|brittlebush|2015-09-21T18:09:43-05:00
447896|18769|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Enemion|biternatum||species|Raf.|eastern false rue anemone|2015-09-21T18:09:43-05:00
468978|183496|Plantae|Gnetopsida|Ephedrales|Ephedraceae|Ephedra|||genus||jointfir|2015-09-21T18:09:43-05:00
460739|34276|Plantae|Magnoliopsida|Scrophulariales|Orobanchaceae|Epifagus|virginiana||species|(L.) W.P.C. Barton|beechdrops|2015-09-21T18:09:43-05:00
446565|17152|Plantae|Equisetopsida|Equisetales|Equisetaceae|Equisetum|arvense||species|L.|field horsetail|2015-09-21T18:09:43-05:00
656642|525040|Plantae|Magnoliopsida|Asterales|Asteraceae|Ericameria|nauseosa|nauseosa|subspecies|(Pall. ex Pursh) G.L. Nesom & Baird|rubber rabbitbrush|2015-09-21T18:09:43-05:00
456965|29661|Plantae|Magnoliopsida|Apiales|Apiaceae|Erigenia|bulbosa||species|(Michx.) Nutt.|harbinger of spring|2015-09-21T18:09:43-05:00
461858|35804|Plantae|Magnoliopsida|Asterales|Asteraceae|Erigeron|annuus||species|(L.) Pers.|eastern daisy fleabane|2015-09-21T18:09:43-05:00
461861|35809|Plantae|Magnoliopsida|Asterales|Asteraceae|Erigeron|philadelphicus||species|L.|Philadelphia fleabane|2015-09-21T18:09:43-05:00
461860|35808|Plantae|Magnoliopsida|Asterales|Asteraceae|Erigeron|pulchellus||species|Michx.|robin's plantain|2015-09-21T18:09:43-05:00
461985|35951|Plantae|Magnoliopsida|Asterales|Asteraceae|Erigeron|strigosus||species|Muhl. ex Willd.|prairie fleabane|2015-09-21T18:09:43-05:00
456809|29493|Plantae|Magnoliopsida|Apiales|Apiaceae|Eryngium|integrifolium||species|Walter|blueflower eryngo|2015-09-21T18:09:43-05:00
456822|29506|Plantae|Magnoliopsida|Apiales|Apiaceae|Eryngium|yuccifolium||species|Michx.|button eryngo|2015-09-21T18:09:43-05:00
451416|22932|Plantae|Magnoliopsida|Capparales|Brassicaceae|Erysimum|capitatum||species|(Douglas ex Hook.) Greene|sanddune wallflower|2015-09-21T18:09:43-05:00
454584|26676|Plantae|Magnoliopsida|Fabales|Fabaceae|Erythrina|crista-galli||species|L.|crybabytree|2015-09-21T18:09:43-05:00
467461|42927|Plantae|Liliopsida|Liliales|Liliaceae|Erythronium|albidum||species|Nutt.|white fawnlily|2015-09-21T18:09:43-05:00
471017|196365|Plantae|Liliopsida|Liliales|Liliaceae|Erythronium|americanum||species|Ker Gawl.|dogtooth violet|2015-09-21T18:09:43-05:00
448049|18956|Plantae|Magnoliopsida|Papaverales|Papaveraceae|Eschscholzia|californica||species|Cham.|California poppy|2015-09-21T18:09:43-05:00
