ubioID,tsnID,class,order,family,primula,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,vernacularName,changed
469397,184707,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,candicans,,species,Sw.,sharpleaf silverbush,0
469398,184708,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,cyanophylla,,species,(Woot. & Standl.) J.W. Ingram,Charleston Mountain silverbush,0
469399,184709,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,fasciculata,,species,(Vahl ex A. Juss.) Mull. Arg.,broom silverbush,0
469400,184710,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,humilis,,species,(Engelm. & A. Gray) Mull. Arg.,low silverbush,0
469401,184711,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,humilis,humilis,variety,(Engelm. & A. Gray) Mull. Arg.,low silverbush,0
469402,184712,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,humilis,laevis,variety,(Engelm. & A. Gray) Mull. Arg.,low silverbush,0
469403,184714,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,lanceolata,,species,(Benth.) Mull. Arg.,narrowleaf silverbush,0
469404,184715,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,mercurialina,,species,(Nutt.) Mull. Arg.,tall silverbush,0
469405,184716,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,mercurialina,mercurialina,variety,(Nutt.) Mull. Arg.,tall silverbush,0
469406,184717,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,mercurialina,pilosissima,variety,(Nutt.) Mull. Arg.,tall silverbush,0
469407,184718,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,neomexicana,,species,Mull. Arg.,New Mexico silverbush,0
469408,184719,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,serrata,,species,(Torr.) Mull. Arg.,Yuma silverbush,0
469409,184720,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,simulans,,species,J.W. Ingram,plateau silverbush,0
469410,184721,Magnoliopsida,Euphorbiales,Euphorbiaceae,Argythamnia,stahlii,,species,Urb.,bluntleaf silverbush,0
469412,184732,Magnoliopsida,Rhamnales,Vitaceae,Ampelopsis,aconitifolia,,species,Bunge,monkshoodvine,0
469413,184733,Magnoliopsida,Sapindales,Sapindaceae,Alectryon,macrococcus,macrococcus,variety,Radlk.,Hawai'i alectryon,0
469414,184734,Magnoliopsida,Sapindales,Sapindaceae,Alectryon,macrococcus,auwahiensis,variety,Radlk.,Hawai'i alectryon,0
469417,184743,Magnoliopsida,Apiales,Araliaceae,Aralia,racemosa,racemosa,subspecies,L.,American spikenard,0
469418,184744,Magnoliopsida,Apiales,Araliaceae,Aralia,racemosa,bicrenata,subspecies,L.,American spikenard,0
469419,184745,Magnoliopsida,Apiales,Araliaceae,Aralia,elata,,species,(Miq.) Seem.,Japanese angelica tree,0
469424,184765,Magnoliopsida,Gentianales,Apocynaceae,Amsonia,tabernaemontana,gattingeri,variety,Walter,eastern bluestar,0
469425,184767,Magnoliopsida,Gentianales,Apocynaceae,Amsonia,kearneyana,,species,Woodson,Kearney's bluestar,0
,184794,Magnoliopsida,Gentianales,Apocynaceae,Apocynum,x floribundum,,species,Greene (pro sp.),,0
469432,184801,Magnoliopsida,Gentianales,Apocynaceae,Alstonia,,,genus,,alstonia,0
469433,184802,Magnoliopsida,Gentianales,Apocynaceae,Alstonia,macrophylla,,species,Wall. ex G. Don,deviltree,0
469435,184805,Magnoliopsida,Gentianales,Asclepiadaceae,Asclepias,incarnata,incarnata,subspecies,L.,swamp milkweed,0
469436,184806,Magnoliopsida,Gentianales,Asclepiadaceae,Asclepias,incarnata,pulchra,subspecies,L.,swamp milkweed,0
469437,184808,Magnoliopsida,Gentianales,Asclepiadaceae,Asclepias,cryptoceras,cryptoceras,subspecies,S. Watson,pallid milkweed,0
469438,184809,Magnoliopsida,Gentianales,Asclepiadaceae,Asclepias,cryptoceras,davisii,subspecies,S. Watson,Davis' milkweed,0
469439,184813,Magnoliopsida,Gentianales,Asclepiadaceae,Asclepias,vestita,vestita,subspecies,Hook. & Arn.,woolly milkweed,0
469440,184814,Magnoliopsida,Gentianales,Asclepiadaceae,Asclepias,vestita,parishii,subspecies,Hook. & Arn.,Parish's woolly milkweed,0
469441,184818,Magnoliopsida,Gentianales,Asclepiadaceae,Asclepias,glaucescens,,species,Kunth,nodding milkweed,0
469442,184819,Magnoliopsida,Gentianales,Asclepiadaceae,Asclepias,physocarpa,,species,(E. Mey.) Schltr.,balloonplant,0
469446,184848,Magnoliopsida,Lamiales,Boraginaceae,Amsinckia,vernicosa,furcata,variety,Hook. & Arn.,forked green fiddleneck,0
469447,184849,Magnoliopsida,Lamiales,Boraginaceae,Antiphytum,heliotropioides,,species,A. DC.,Mexican saucerflower,0
469449,184852,Magnoliopsida,Lamiales,Boraginaceae,Argusia,,,genus,,sea rosemary,0
469450,184853,Magnoliopsida,Lamiales,Boraginaceae,Argusia,gnaphalodes,,species,(L.) Heine,sea rosemary,0
469451,184854,Magnoliopsida,Lamiales,Boraginaceae,Argusia,sibirica,,species,(L.) Dandy,Siberian sea rosemary,0
469452,184861,Magnoliopsida,Lamiales,Lamiaceae,Acinos,,,genus,,acinos,0
469453,184862,Magnoliopsida,Lamiales,Lamiaceae,Acinos,arvensis,,species,(Lam.) Dandy,basil thyme,0
469454,184869,Magnoliopsida,Scrophulariales,Scrophulariaceae,Agalinis,tenuifolia,tenuifolia,variety,(Vahl) Raf.,slenderleaf false foxglove,0
469455,184871,Magnoliopsida,Scrophulariales,Scrophulariaceae,Agalinis,tenuifolia,macrophylla,variety,(Vahl) Raf.,slenderleaf false foxglove,0
469456,184872,Magnoliopsida,Scrophulariales,Scrophulariaceae,Agalinis,tenuifolia,parviflora,variety,(Vahl) Raf.,slenderleaf false foxglove,0
469457,184873,Magnoliopsida,Scrophulariales,Scrophulariaceae,Agalinis,tenuifolia,polyphylla,variety,(Vahl) Raf.,slenderleaf false foxglove,0
469463,184892,Magnoliopsida,Asterales,Asteraceae,Anthemis,altissima,,species,L.,tall chamomile,0
469466,184914,Magnoliopsida,Asterales,Asteraceae,Aphanostephus,ramosissimus,ramosissimus,variety,DC.,plains dozedaisy,0
469467,184915,Magnoliopsida,Asterales,Asteraceae,Aphanostephus,ramosissimus,humilis,variety,DC.,plains dozedaisy,0
469468,184918,Magnoliopsida,Asterales,Asteraceae,Aphanostephus,skirrhobasis,skirrhobasis,variety,(DC.) Trel.,Arkansas dozedaisy,0
469469,184919,Magnoliopsida,Asterales,Asteraceae,Aphanostephus,skirrhobasis,kidderi,variety,(DC.) Trel.,Arkansas dozedaisy,0
469470,184920,Magnoliopsida,Asterales,Asteraceae,Aphanostephus,skirrhobasis,thalassius,variety,(DC.) Trel.,Arkansas dozedaisy,0
469472,184922,Magnoliopsida,Asterales,Asteraceae,Arctium,vulgare,,species,(Hill) Evans,woodland burdock,0
657246,184923,Magnoliopsida,Asterales,Asteraceae,Arctotis,stoechadifolia,,species,P.J. Bergius,African daisy,0
469476,184928,Magnoliopsida,Asterales,Asteraceae,Arnica,angustifolia,angustifolia,subspecies,Vahl,narrowleaf arnica,0
469477,184936,Magnoliopsida,Asterales,Asteraceae,Arnica,angustifolia,tomentosa,subspecies,Vahl,narrowleaf arnica,0
656415,184937,Magnoliopsida,Asterales,Asteraceae,Arnica,chamissonis,chamissonis,subspecies,Less.,Chamisso arnica,0
469479,184938,Magnoliopsida,Asterales,Asteraceae,Arnica,chamissonis,foliosa,subspecies,Less.,Chamisso arnica,0
469480,184939,Magnoliopsida,Asterales,Asteraceae,Arnica,lonchophylla,lonchophylla,subspecies,Greene,longleaf arnica,0
469481,184940,Magnoliopsida,Asterales,Asteraceae,Arnica,lonchophylla,arnoglossa,subspecies,Greene,seep arnica,0
469482,184941,Magnoliopsida,Asterales,Asteraceae,Arnica,parryi,parryi,subspecies,A. Gray,Parry's arnica,0
469483,184942,Magnoliopsida,Asterales,Asteraceae,Arnica,parryi,sonnei,subspecies,A. Gray,Sonne's arnica,0
469484,184943,Magnoliopsida,Asterales,Asteraceae,Arnica,frigida,,species,C.A. Mey. ex Iljin,snow arnica,0
469487,184946,Magnoliopsida,Asterales,Asteraceae,Arnica,gracilis,,species,Rydb.,smallhead arnica,0
,184971,Magnoliopsida,Asterales,Asteraceae,Antennaria,x macounii,,species,Greene (pro sp.),,0
,185043,Magnoliopsida,Asterales,Asteraceae,Antennaria,x oblancifolia,,species,E.E. Nelson (pro sp.),,0
469490,185045,Magnoliopsida,Asterales,Asteraceae,Antennaria,rosea,arida,subspecies,Greene,rosy pussytoes,0
469491,185049,Magnoliopsida,Asterales,Asteraceae,Antennaria,rosea,confinis,subspecies,Greene,rosy pussytoes,0
469493,185068,Magnoliopsida,Asterales,Asteraceae,Antennaria,rosea,pulvinata,subspecies,Greene,pulvinate pussytoes,0
469494,185078,Magnoliopsida,Asterales,Asteraceae,Antennaria,rosea,rosea,subspecies,Greene,rosy pussytoes,0
469495,185107,Magnoliopsida,Asterales,Asteraceae,Antennaria,aromatica,,species,Evert,scented pussytoes,0
469496,185113,Magnoliopsida,Asterales,Asteraceae,Antennaria,densifolia,,species,A.E. Porsild,denseleaf pussytoes,0
,185117,Magnoliopsida,Asterales,Asteraceae,Antennaria,x foliacea,,species,Greene (pro sp.),,0
469500,185118,Magnoliopsida,Asterales,Asteraceae,Antennaria,howellii,,species,Greene,Howell's pussytoes,0
469501,185119,Magnoliopsida,Asterales,Asteraceae,Antennaria,howellii,howellii,subspecies,Greene,Howell's pussytoes,0
469502,185123,Magnoliopsida,Asterales,Asteraceae,Antennaria,howellii,canadensis,subspecies,Greene,Canadian pussytoes,0
469503,185130,Magnoliopsida,Asterales,Asteraceae,Antennaria,howellii,neodioica,subspecies,Greene,Howell's pussytoes,0
469504,185141,Magnoliopsida,Asterales,Asteraceae,Antennaria,howellii,petaloidea,subspecies,Greene,small pussytoes,0
469505,185149,Magnoliopsida,Asterales,Asteraceae,Antennaria,lanata,,species,(Hook.) Greene,woolly pussytoes,0
469506,185151,Magnoliopsida,Asterales,Asteraceae,Antennaria,media,,species,Greene,Rocky Mountain pussytoes,0
469507,185159,Magnoliopsida,Asterales,Asteraceae,Antennaria,pulchella,,species,Greene,Sierra pussytoes,0
469508,185162,Magnoliopsida,Asterales,Asteraceae,Antennaria,microphylla,,species,Rydb.,littleleaf pussytoes,0
469509,185167,Magnoliopsida,Asterales,Asteraceae,Antennaria,parlinii,,species,Fernald,Parlin's pussytoes,0
469510,185168,Magnoliopsida,Asterales,Asteraceae,Antennaria,parlinii,parlinii,subspecies,Fernald,Parlin's pussytoes,0
469511,185172,Magnoliopsida,Asterales,Asteraceae,Antennaria,parlinii,fallax,subspecies,Fernald,Parlin's pussytoes,0
469512,185189,Magnoliopsida,Asterales,Asteraceae,Antennaria,soliceps,,species,S.F. Blake,Charleston Mountain pussytoes,0
469513,185190,Magnoliopsida,Asterales,Asteraceae,Antennaria,virginica,,species,Stebbins,shale barren pussytoes,0
469514,185197,Magnoliopsida,Asterales,Asteraceae,Argyroxiphium,sandwicense,sandwicense,subspecies,DC.,Hawai'i silversword,0
469515,185198,Magnoliopsida,Asterales,Asteraceae,Argyroxiphium,sandwicense,macrocephalum,subspecies,DC.,Hawai'i silversword,0
469516,185201,Magnoliopsida,Asterales,Asteraceae,Adenophyllum,,,genus,,dogweed,0
469517,185202,Magnoliopsida,Asterales,Asteraceae,Adenophyllum,cooperi,,species,(A. Gray) Strother,Cooper's dogweed,0
469518,185203,Magnoliopsida,Asterales,Asteraceae,Adenophyllum,porophylloides,,species,(A. Gray) Strother,San Felipe dogweed,0
469519,185204,Magnoliopsida,Asterales,Asteraceae,Adenophyllum,porophyllum,,species,(Cav.) Hemsl.,poreleaf dogweed,0
469520,185205,Magnoliopsida,Asterales,Asteraceae,Adenophyllum,wrightii,,species,A. Gray,Wright's dogweed,0
469521,185206,Magnoliopsida,Asterales,Asteraceae,Amberboa,,,genus,,amberboa,0
469522,185207,Magnoliopsida,Asterales,Asteraceae,Amberboa,moschata,,species,(L.) DC.,sweetsultan,0
469523,185209,Magnoliopsida,Asterales,Asteraceae,Amblyopappus,,,genus,,amblyopappus,0
469524,185210,Magnoliopsida,Asterales,Asteraceae,Amblyopappus,pusillus,,species,Hook. & Arn.,dwarf coastweed,0
469528,185225,Liliopsida,Cyperales,Poaceae,Agrostis,densiflora,,species,Vasey,California bentgrass,0
469529,185249,Liliopsida,Cyperales,Poaceae,Agrostis,capillaris,,species,L.,colonial bentgrass,0
469530,185263,Liliopsida,Cyperales,Poaceae,Ammophila,champlainensis,,species,Seymour,Champlain beachgrass,0
469531,185266,Liliopsida,Cyperales,Poaceae,Andropogon,ternarius,cabanisii,variety,Michx.,splitbeard bluestem,0
469532,185283,Liliopsida,Cyperales,Poaceae,Arctagrostis,latifolia,arundinacea,subspecies,(R. Br.) Griseb.,wideleaf polargrass,0
469534,185285,Liliopsida,Cyperales,Poaceae,Arundinaria,gigantea,gigantea,subspecies,(Walter) Muhl.,giant cane,0
469535,185286,Liliopsida,Cyperales,Poaceae,Arundinaria,gigantea,tecta,subspecies,(Walter) Muhl.,switchcane,0
469540,185301,Liliopsida,Cyperales,Poaceae,Aristida,californica,californica,variety,Thurb. ex S. Watson,California threeawn,0
469541,185302,Liliopsida,Cyperales,Poaceae,Aristida,californica,glabrata,variety,Thurb. ex S. Watson,Santa Rita threeawn,0
469542,185303,Liliopsida,Cyperales,Poaceae,Aristida,dichotoma,dichotoma,variety,Michx.,churchmouse threeawn,0
469543,185304,Liliopsida,Cyperales,Poaceae,Aristida,dichotoma,curtissii,variety,Michx.,Curtis' threeawn,0
469547,185309,Liliopsida,Cyperales,Poaceae,Aristida,purpurascens,purpurascens,variety,Poir.,arrowfeather threeawn,0
469548,185311,Liliopsida,Cyperales,Poaceae,Aristida,purpurascens,tenuispica,variety,Poir.,arrowfeather threeawn,0
469549,185312,Liliopsida,Cyperales,Poaceae,Aristida,purpurascens,virgata,variety,Poir.,arrowfeather threeawn,0
469550,185313,Liliopsida,Cyperales,Poaceae,Aristida,purpurea,purpurea,variety,Nutt.,purple threeawn,0
469551,185314,Liliopsida,Cyperales,Poaceae,Aristida,purpurea,longiseta,variety,Nutt.,Fendler threeawn,0
469552,185315,Liliopsida,Cyperales,Poaceae,Aristida,purpurea,nealleyi,variety,Nutt.,blue threeawn,0
469553,185316,Liliopsida,Cyperales,Poaceae,Aristida,purpurea,parishii,variety,Nutt.,Parish's threeawn,0
469554,185317,Liliopsida,Cyperales,Poaceae,Aristida,purpurea,wrightii,variety,Nutt.,Wright's threeawn,0
469556,185320,Liliopsida,Cyperales,Poaceae,Aristida,ternipes,ternipes,variety,Cav.,spidergrass,0
469557,185323,Liliopsida,Cyperales,Poaceae,Aristida,havardii,,species,Vasey,Havard's threeawn,0
469558,185324,Liliopsida,Cyperales,Poaceae,Aristida,palustris,,species,(Chapm.) Vasey,longleaf threeawn,0
469559,185325,Liliopsida,Cyperales,Poaceae,Aristida,suringarii,,species,Henr.,St. Eustatius threeawn,0
469560,185326,Liliopsida,Cyperales,Poaceae,Aristida,swartziana,,species,Steud.,Swartz's threeawn,0
469561,185327,Liliopsida,Cyperales,Poaceae,Arrhenatherum,elatius,elatius,variety,(L.) P. Beauv. ex J. Presl & C. Presl,tall oatgrass,0
469562,185329,Liliopsida,Cyperales,Poaceae,Arrhenatherum,elatius,bulbosum,variety,(L.) P. Beauv. ex J. Presl & C. Presl,tall oatgrass,0
469563,185333,Liliopsida,Cyperales,Poaceae,Arthraxon,castratus,,species,(Griffiths) Naray. ex Bor,castrate carpgrass,0
469567,185341,Liliopsida,Cyperales,Poaceae,Anthaenantia,,,genus,,silkyscale,0
469568,185342,Liliopsida,Cyperales,Poaceae,Anthaenantia,rufa,,species,(Nutt.) Schult.,purple silkyscale,0
469569,185343,Liliopsida,Cyperales,Poaceae,Anthaenantia,villosa,,species,(Michx.) P. Beauv.,green silkyscale,0
469570,185345,Liliopsida,Cyperales,Poaceae,Arthrostylidium,,,genus,,climbing bamboo,0
469572,185348,Liliopsida,Cyperales,Poaceae,Arthrostylidium,multispicatum,,species,Pilg.,woodland climbing bamboo,0
469573,185349,Liliopsida,Cyperales,Poaceae,Arthrostylidium,sarmentosum,,species,Pilg.,forest climbing bamboo,0
469576,185354,Liliopsida,Arecales,Arecaceae,Archontophoenix,,,genus,,archontophoenix,0
469577,185355,Liliopsida,Arecales,Arecaceae,Archontophoenix,alexandrae,,species,(F. Muell.) H. Wendl. & Drude,Alexandra palm,0
469578,185362,Liliopsida,Arales,Araceae,Arisaema,triphyllum,quinatum,subspecies,(L.) Schott,Jack in the pulpit,0
469579,185363,Liliopsida,Arales,Araceae,Arum,maculatum,,species,L.,cuckoo pint,0
277124,185364,Liliopsida,Arales,Araceae,Colocasia,,,genus,,colocasia,0
469580,185365,Liliopsida,Arales,Araceae,Alocasia,cucullata,,species,(Lour.) G. Don,chinese taro,0
469581,185368,Liliopsida,Arales,Araceae,Anthurium,crenatum,,species,(L.) Kunth,scalloped laceleaf,0
469582,185370,Liliopsida,Arales,Araceae,Aglaonema,pictum,,species,(Roxb.) Kunth,cara de caballo,0
469584,185392,Liliopsida,Liliales,Liliaceae,Allium,parryi,,species,S. Watson,Parry's fringed onion,0
469585,185406,Liliopsida,Liliales,Liliaceae,Allium,sanbornii,sanbornii,variety,Alph. Wood,Sanborn's onion,0
